,Symbol,Name,Buy,Analyst
1502,HCM,HUTCHMED (China) Limited American Depositary Shares,1,Strong Buy
1503,HCWB,HCW Biologics Inc. Common Stock,1,Strong Buy
1504,HDL,SUPER HI INTERNATIONAL HOLDING LTD. American Depositary Shares,1,Strong Buy
1505,HDSN,Hudson Technologies Inc. Common Stock,1,Strong Buy
1506,HEAR,Turtle Beach Corporation Common Stock,1,Strong Buy
1507,HEES,H&E Equipment Services Inc. Common Stock,1,Strong Buy
1508,HEPS,D-Market Electronic Services & Trading American Depositary Shares,1,Strong Buy
1509,HGBL,Heritage Global Inc. Common Stock,1,Strong Buy
1510,HHS,Harte Hanks Inc. Common Stock,1,Strong Buy
1511,HIMX,Himax Technologies Inc. American Depositary Shares,1,Strong Buy
1512,HITI,High Tide Inc. Common Shares,1,Strong Buy
1513,HIVE,HIVE Digital Technologies Ltd. Common Shares,1,Strong Buy
1514,HLIT,Harmonic Inc. Common Stock,1,Strong Buy
1515,HLMN,Hillman Solutions Corp. Common Stock,1,Strong Buy
1516,HNRG,Hallador Energy Company Common Stock,1,Strong Buy
1517,HNST,The Honest Company Inc. Common Stock,1,Strong Buy
1518,HNVR,Hanover Bancorp Inc. Common Stock,1,Strong Buy
1519,HOFV,Hall of Fame Resort & Entertainment Company Common Stock,1,Strong Buy
1520,HON,Honeywell International Inc. Common Stock,1,Strong Buy
1521,HOOK,HOOKIPA Pharma Inc. Common Stock,1,Strong Buy
1522,HOTH,Hoth Therapeutics Inc. Common Stock,1,Strong Buy
1523,HOWL,Werewolf Therapeutics Inc. Common Stock,1,Strong Buy
1524,HQI,HireQuest Inc. Common Stock (DE),1,Strong Buy
1525,HQY,HealthEquity Inc. Common Stock,1,Strong Buy
1526,HRMY,Harmony Biosciences Holdings Inc. Common Stock,1,Strong Buy
1527,HROW,Harrow Inc. Common Stock,1,Strong Buy
1528,HRTX,Heron Therapeutics Inc. Common Stock,1,Strong Buy
1529,HSAI,Hesai Group American Depositary Share each ADS represents one Class B ordinary share,1,Strong Buy
1530,HSCS,Heart Test Laboratories Inc. Common Stock,1,Strong Buy
1531,HSDT,Helius Medical Technologies Inc. Class A Common Stock (DE),1,Strong Buy
1532,HST,Host Hotels & Resorts Inc. Common Stock,1,Strong Buy
1533,HTBI,HomeTrust Bancshares Inc. Common Stock,1,Strong Buy
1534,HTBK,Heritage Commerce Corp Common Stock,1,Strong Buy
1535,HTHT,H World Group Limited American Depositary Shares,1,Strong Buy
1536,HTLF,Heartland Financial USA Inc. Common Stock,1,Strong Buy
1537,HUMA,Humacyte Inc. Common Stock,1,Strong Buy
1538,HURN,Huron Consulting Group Inc. Common Stock,1,Strong Buy
1539,HUT,Hut 8 Corp. Common Stock,1,Strong Buy
1540,HWC,Hancock Whitney Corporation Common Stock,1,Strong Buy
1541,HYZN,Hyzon Motors Inc. Class A Common Stock,1,Strong Buy
1542,IAC,IAC Inc. Common Stock,1,Strong Buy
1543,IAS,Integral Ad Science Holding Corp. Common Stock,1,Strong Buy
1544,IBKR,Interactive Brokers Group Inc. Class A Common Stock,1,Strong Buy
1545,ICAD,iCAD Inc. Common Stock,1,Strong Buy
1546,ICCM,IceCure Medical Ltd. Ordinary Shares,1,Strong Buy
1547,ICFI,ICF International Inc. Common Stock,1,Strong Buy
1548,ICG,Intchains Group Limited American Depositary Shares,1,Strong Buy
1549,ICHR,Ichor Holdings Ordinary Shares,1,Strong Buy
1550,ICLK,iClick Interactive Asia Group Limited American Depositary Shares,1,Strong Buy
1551,ICLR,ICON plc Ordinary Shares,1,Strong Buy
1552,ICON,Icon Energy Corp. Common stock,1,Strong Buy
1553,ICU,SeaStar Medical Holding Corporation Common Stock,1,Strong Buy
1554,IDAI,T Stamp Inc. Class A Common Stock,1,Strong Buy
1555,IDXX,IDEXX Laboratories Inc. Common Stock,1,Strong Buy
1556,IDYA,IDEAYA Biosciences Inc. Common Stock,1,Strong Buy
1557,IEP,Icahn Enterprises L.P. Common Stock,1,Strong Buy
1558,IFRX,InflaRx N.V. Common Stock,1,Strong Buy
1559,IGIC,International General Insurance Holdings Ltd. Ordinary Share,1,Strong Buy
1560,III,Information Services Group Inc. Common Stock,1,Strong Buy
1561,IIIV,i3 Verticals Inc. Class A Common Stock,1,Strong Buy
1562,IKNA,Ikena Oncology Inc. Common Stock,1,Strong Buy
1563,IKT,Inhibikase Therapeutics Inc. Common Stock,1,Strong Buy
1564,ILMN,Illumina Inc. Common Stock,1,Strong Buy
1565,IMAB,I-MAB American Depositary Shares,1,Strong Buy
1566,IMCC,IM Cannabis Corp. Common Shares,1,Strong Buy
1567,IMCR,Immunocore Holdings plc American Depositary Shares,1,Strong Buy
1568,IMMP,Immutep Limited American Depositary Shares,1,Strong Buy
1569,IMMR,Immersion Corporation Common Stock,1,Strong Buy
1570,IMMX,Immix Biopharma Inc. Common Stock,1,Strong Buy
1571,IMNM,Immunome Inc. Common Stock,1,Strong Buy
1572,IMNN,Imunon Inc. Common Stock,1,Strong Buy
1573,IMPP,Imperial Petroleum Inc. Common Shares,1,Strong Buy
1574,IMRN,Immuron Limited American Depositary Shares,1,Strong Buy
1575,IMRX,Immuneering Corporation Class A Common Stock,1,Strong Buy
1576,IMTX,Immatics N.V. Ordinary Shares,1,Strong Buy
1577,IMUX,Immunic Inc. Common Stock,1,Strong Buy
1578,IMVT,Immunovant Inc. Common Stock,1,Strong Buy
1579,INAB,IN8bio Inc. Common Stock,1,Strong Buy
1580,INBS,Intelligent Bio Solutions Inc. Common Stock,1,Strong Buy
1581,INCR,Intercure Ltd. Ordinary Shares,1,Strong Buy
1582,INDI,indie Semiconductor Inc. Class A Common Stock,1,Strong Buy
1583,INDP,Indaptus Therapeutics Inc. Common Stock,1,Strong Buy
1584,INDV,Indivior PLC Ordinary Shares,1,Strong Buy
1585,INKT,MiNK Therapeutics Inc. Common Stock,1,Strong Buy
1586,INMB,INmune Bio Inc. Common stock,1,Strong Buy
1587,INOD,Innodata Inc. Common Stock,1,Strong Buy
1588,INSE,Inspired Entertainment Inc. Common Stock,1,Strong Buy
1589,INSM,Insmed Incorporated Common Stock,1,Strong Buy
1590,INTA,Intapp Inc. Common Stock,1,Strong Buy
1591,INTS,Intensity Therapeutics Inc. Common stock,1,Strong Buy
1592,INTU,Intuit Inc. Common Stock,1,Strong Buy
1593,INVE,Identiv Inc. Common Stock,1,Strong Buy
1594,INVZ,Innoviz Technologies Ltd. Ordinary shares,1,Strong Buy
1595,INZY,Inozyme Pharma Inc. Common Stock,1,Strong Buy
1596,IOBT,IO Biotech Inc. Common Stock,1,Strong Buy
1597,IONS,Ionis Pharmaceuticals Inc. Common Stock,1,Strong Buy
1598,IOVA,Iovance Biotherapeutics Inc. Common Stock,1,Strong Buy
1599,IPA,ImmunoPrecise Antibodies Ltd. Common Stock,1,Strong Buy
1600,IPAR,Inter Parfums Inc. Common Stock,1,Strong Buy
1601,IPHA,Innate Pharma S.A. ADS,1,Strong Buy
1602,IPSC,Century Therapeutics Inc. Common Stock,1,Strong Buy
1603,IPW,iPower Inc. Common Stock,1,Strong Buy
1604,IPWR,Ideal Power Inc. Common Stock,1,Strong Buy
1605,IPX,IperionX Limited American Depositary Share,1,Strong Buy
1606,IRDM,Iridium Communications Inc Common Stock,1,Strong Buy
1607,IREN,Iris Energy Limited Ordinary Shares,1,Strong Buy
1608,IRMD,iRadimed Corporation Common Stock,1,Strong Buy
1609,IRON,Disc Medicine Inc. Common Stock,1,Strong Buy
1610,IRTC,iRhythm Technologies Inc. Common Stock,1,Strong Buy
1611,IRWD,Ironwood Pharmaceuticals Inc. Class A Common Stock,1,Strong Buy
1612,ISPR,Ispire Technology Inc. Common Stock,1,Strong Buy
1613,ISRG,Intuitive Surgical Inc. Common Stock,1,Strong Buy
1614,ISTR,Investar Holding Corporation Common Stock,1,Strong Buy
1615,ITCI,Intra-Cellular Therapies Inc. Common Stock,1,Strong Buy
1616,ITOS,iTeos Therapeutics Inc. Common Stock,1,Strong Buy
1617,ITRI,Itron Inc. Common Stock,1,Strong Buy
1618,ITRM,Iterum Therapeutics plc Ordinary Share,1,Strong Buy
1619,ITRN,Ituran Location and Control Ltd. Ordinary Shares,1,Strong Buy
1620,IVA,Inventiva S.A. American Depository Shares,1,Strong Buy
1621,IVDA,Iveda Solutions Inc. Common Stock,1,Strong Buy
1622,IVVD,Invivyd Inc. Common Stock,1,Strong Buy
1623,IZEA,IZEA Worldwide Inc. Common Stock,1,Strong Buy
1624,JAGX,Jaguar Health Inc. Common Stock,1,Strong Buy
1625,JAKK,JAKKS Pacific Inc. Common Stock,1,Strong Buy
1626,JAMF,Jamf Holding Corp. Common Stock,1,Strong Buy
1627,JANX,Janux Therapeutics Inc. Common Stock,1,Strong Buy
1628,JAZZ,Jazz Pharmaceuticals plc Common Stock (Ireland),1,Strong Buy
1629,JBHT,J.B. Hunt Transport Services Inc. Common Stock,1,Strong Buy
1630,JD,JD.com Inc. American Depositary Shares,1,Strong Buy
1631,JJSF,J & J Snack Foods Corp. Common Stock,1,Strong Buy
1632,JRSH,Jerash Holdings (US) Inc. Common Stock,1,Strong Buy
1633,JSPR,Jasper Therapeutics Inc. Common Stock,1,Strong Buy
1634,JTAI,Jet.AI Inc. Common Stock,1,Strong Buy
1635,JYNT,The Joint Corp. Common Stock,1,Strong Buy
1636,KALA,KALA BIO Inc. Common Stock,1,Strong Buy
1637,KALV,KalVista Pharmaceuticals Inc. Common Stock,1,Strong Buy
1638,KARO,Karooooo Ltd. Ordinary Shares,1,Strong Buy
1639,KC,Kingsoft Cloud Holdings Limited American Depositary Shares,1,Strong Buy
1640,KDP,Keurig Dr Pepper Inc. Common Stock,1,Strong Buy
1641,KE,Kimball Electronics Inc. Common Stock,1,Strong Buy
1642,KELYA,Kelly Services Inc. Class A Common Stock,1,Strong Buy
1643,KGEI,Kolibri Global Energy Inc. Common stock,1,Strong Buy
1644,KIDS,OrthoPediatrics Corp. Common Stock,1,Strong Buy
1645,KINS,Kingstone Companies Inc. Common Stock,1,Strong Buy
1646,KLAC,KLA Corporation Common Stock,1,Strong Buy
1647,KLXE,KLX Energy Services Holdings Inc. Common Stock,1,Strong Buy
1648,KMDA,Kamada Ltd. Ordinary Shares,1,Strong Buy
1649,KNSA,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,1,Strong Buy
1650,KOPN,Kopin Corporation Common Stock,1,Strong Buy
1651,KPRX,Kiora Pharmaceuticals Inc.  Common Stock,1,Strong Buy
1652,KPTI,Karyopharm Therapeutics Inc. Common Stock,1,Strong Buy
1653,KRMD,KORU Medical Systems Inc. Common Stock (DE),1,Strong Buy
1654,KRNT,Kornit Digital Ltd. Ordinary Shares,1,Strong Buy
1655,KRON,Kronos Bio Inc. Common Stock,1,Strong Buy
1656,KROS,Keros Therapeutics Inc. Common Stock,1,Strong Buy
1657,KRRO,Korro Bio Inc. Common Stock,1,Strong Buy
1658,KRT,Karat Packaging Inc. Common Stock,1,Strong Buy
1659,KRUS,Kura Sushi USA Inc. Class A Common Stock,1,Strong Buy
1660,KRYS,Krystal Biotech Inc. Common Stock,1,Strong Buy
1661,KSPI,Joint Stock Company Kaspi.kz American Depository Shares,1,Strong Buy
1662,KTOS,Kratos Defense & Security Solutions Inc. Common Stock,1,Strong Buy
1663,KURA,Kura Oncology Inc. Common Stock,1,Strong Buy
1664,KYMR,Kymera Therapeutics Inc. Common Stock,1,Strong Buy
1665,KYTX,Kyverna Therapeutics Inc. Common Stock,1,Strong Buy
1666,KZIA,Kazia Therapeutics Limited American Depositary Shares,1,Strong Buy
1667,LAB,Standard BioTools Inc. Common Stock,1,Strong Buy
1668,LAES,SEALSQ Corp Ordinary Shares,1,Strong Buy
1669,LAKE,Lakeland Industries Inc. Common Stock,1,Strong Buy
1670,LBPH,Longboard Pharmaceuticals Inc. Common Stock,1,Strong Buy
1671,LBRDA,Liberty Broadband Corporation Class A Common Stock,1,Strong Buy
1672,LBRDK,Liberty Broadband Corporation Class C Common Stock,1,Strong Buy
1673,LBTYK,Liberty Global Ltd. Class C Common Shares,1,Strong Buy
1674,LCUT,Lifetime Brands Inc. Common Stock,1,Strong Buy
1675,LE,Lands' End Inc. Common Stock,1,Strong Buy
1676,LEGH,Legacy Housing Corporation Common Stock (TX),1,Strong Buy
1677,LEGN,Legend Biotech Corporation American Depositary Shares,1,Strong Buy
1678,LENZ,LENZ Therapeutics Inc. Common Stock,1,Strong Buy
1679,LEXX,Lexaria Bioscience Corp. Common Stock,1,Strong Buy
1680,LFLY,Leafly Holdings Inc. Common Stock,1,Strong Buy
1681,LFMD,LifeMD Inc. Common Stock,1,Strong Buy
1682,LFWD,Lifeward Ltd. Ordinary Shares,1,Strong Buy
1683,LGND,Ligand Pharmaceuticals Incorporated Common Stock,1,Strong Buy
1684,LGO,Largo Inc. Common Shares,1,Strong Buy
1685,LGTY,Logility Supply Chain Solutions Inc. Common Stock,1,Strong Buy
1686,LGVN,Longeveron Inc. Class A Common Stock,1,Strong Buy
1687,LI,Li Auto Inc. American Depositary Shares,1,Strong Buy
1688,LIF,Life360 Inc. Common Stock,1,Strong Buy
1689,LIN,Linde plc Ordinary Shares,1,Strong Buy
1690,LINC,Lincoln Educational Services Corporation Common Stock,1,Strong Buy
1691,LIND,Lindblad Expeditions Holdings Inc. Common Stock,1,Strong Buy
1692,LINE,Lineage Inc. Common Stock,1,Strong Buy
1693,LION,Lionsgate Studios Corp. Common Shares,1,Strong Buy
1694,LIPO,Lipella Pharmaceuticals Inc. Common Stock,1,Strong Buy
1695,LIQT,LiqTech International Inc. Common Stock,1,Strong Buy
1696,LIVN,LivaNova PLC Ordinary Shares,1,Strong Buy
1697,LKQ,LKQ Corporation Common Stock,1,Strong Buy
1698,LLYVA,Liberty Media Corporation Series A Liberty Live Common Stock,1,Strong Buy
1699,LLYVK,Liberty Media Corporation Series C Liberty Live Common Stock,1,Strong Buy
1700,LMAT,LeMaitre Vascular Inc. Common Stock,1,Strong Buy
1701,LMB,Limbach Holdings Inc. Common Stock,1,Strong Buy
1702,LMNR,Limoneira Co Common Stock,1,Strong Buy
1703,LNSR,LENSAR Inc. Common Stock,1,Strong Buy
1704,LNTH,Lantheus Holdings Inc. Common Stock,1,Strong Buy
1705,LNW,Light & Wonder Inc. Common Stock,1,Strong Buy
1706,LNZA,LanzaTech Global Inc. Common Stock,1,Strong Buy
1707,LOOP,Loop Industries Inc. Common Stock,1,Strong Buy
1708,LOPE,Grand Canyon Education Inc. Common Stock,1,Strong Buy
1709,LOVE,The Lovesac Company Common Stock,1,Strong Buy
1710,LPCN,Lipocine Inc. Common Stock,1,Strong Buy
1711,LPLA,LPL Financial Holdings Inc. Common Stock,1,Strong Buy
1712,LPTH,LightPath Technologies Inc. Class A Common Stock,1,Strong Buy
1713,LPTX,Leap Therapeutics Inc. Common Stock,1,Strong Buy
1714,LQDA,Liquidia Corporation Common Stock,1,Strong Buy
1715,LQDT,Liquidity Services Inc. Common Stock,1,Strong Buy
1716,LQR,LQR House Inc. Common Stock,1,Strong Buy
1717,LRCX,Lam Research Corporation Common Stock,1,Strong Buy
1718,LRFC,Logan Ridge Finance Corporation Common Stock,1,Strong Buy
1719,LRMR,Larimar Therapeutics Inc. Common Stock,1,Strong Buy
1720,LSAK,Lesaka Technologies Inc. Common Stock,1,Strong Buy
1721,LSCC,Lattice Semiconductor Corporation Common Stock,1,Strong Buy
1722,LSEA,Landsea Homes Corporation Common Stock,1,Strong Buy
1723,LSTA,Lisata Therapeutics Inc. Common Stock,1,Strong Buy
1724,LTRX,Lantronix Inc. Common Stock,1,Strong Buy
1725,LUCD,Lucid Diagnostics Inc. Common Stock,1,Strong Buy
1726,LUCY,Innovative Eyewear Inc. Common Stock,1,Strong Buy
1727,LUMO,Lumos Pharma Inc. Common Stock,1,Strong Buy
1728,LUNA,Luna Innovations Incorporated Common Stock,1,Strong Buy
1729,LUNG,Pulmonx Corporation Common Stock,1,Strong Buy
1730,LUNR,Intuitive Machines Inc. Class A Common Stock,1,Strong Buy
1731,LVO,LiveOne Inc. Common Stock,1,Strong Buy
1732,LVRO,Lavoro Limited Class A Ordinary Shares,1,Strong Buy
1733,LVTX,LAVA Therapeutics N.V. Ordinary Shares,1,Strong Buy
1734,LXEO,Lexeo Therapeutics Inc. Common Stock,1,Strong Buy
1735,LXRX,Lexicon Pharmaceuticals Inc. Common Stock,1,Strong Buy
1736,LYTS,LSI Industries Inc. Common Stock,1,Strong Buy
1737,MAMA,Mama's Creations Inc. Common Stock,1,Strong Buy
1738,MANH,Manhattan Associates Inc. Common Stock,1,Strong Buy
1739,MASI,Masimo Corporation Common Stock,1,Strong Buy
1740,MASS,908 Devices Inc. Common Stock,1,Strong Buy
1741,MAT,Mattel Inc. Common Stock,1,Strong Buy
1742,MATW,Matthews International Corporation Class A Common Stock,1,Strong Buy
1743,MBOT,Microbot Medical Inc. Common Stock,1,Strong Buy
1744,MBRX,Moleculin Biotech Inc. Common Stock,1,Strong Buy
1745,MBUU,Malibu Boats Inc. Class A Common Stock,1,Strong Buy
1746,MCHP,Microchip Technology Incorporated Common Stock,1,Strong Buy
1747,MCHX,Marchex Inc. Class B Common Stock,1,Strong Buy
1748,MDAI,Spectral AI Inc. Class A Common Stock,1,Strong Buy
1749,MDB,MongoDB Inc. Class A Common Stock,1,Strong Buy
1750,MDGL,Madrigal Pharmaceuticals Inc. Common Stock,1,Strong Buy
1751,MDLZ,Mondelez International Inc. Class A Common Stock,1,Strong Buy
1752,MDWD,MediWound Ltd. Ordinary Shares,1,Strong Buy
1753,MDXG,MiMedx Group Inc Common Stock,1,Strong Buy
1754,MDXH,MDxHealth SA Ordinary Shares,1,Strong Buy
1755,MEDP,Medpace Holdings Inc. Common Stock,1,Strong Buy
1756,MELI,MercadoLibre Inc. Common Stock,1,Strong Buy
1757,MEOH,Methanex Corporation Common Stock,1,Strong Buy
1758,MESO,Mesoblast Limited American Depositary Shares,1,Strong Buy
1759,META,Meta Platforms Inc. Class A Common Stock,1,Strong Buy
1760,METC,Ramaco Resources Inc. Class A Common Stock,1,Strong Buy
1761,MGIC,Magic Software Enterprises Ltd. Ordinary Shares,1,Strong Buy
1762,MGNI,Magnite Inc. Common Stock,1,Strong Buy
1763,MGPI,MGP Ingredients Inc.,1,Strong Buy
1764,MGRC,McGrath RentCorp Common Stock,1,Strong Buy
1765,MGTX,MeiraGTx Holdings plc Ordinary Shares,1,Strong Buy
1766,MGX,Metagenomi Inc. Common Stock,1,Strong Buy
1767,MIDD,Middleby Corporation (The) Common Stock,1,Strong Buy
1768,MIRA,MIRA Pharmaceuticals Inc. Common Stock,1,Strong Buy
1769,MIRM,Mirum Pharmaceuticals Inc. Common Stock,1,Strong Buy
1770,MIST,Milestone Pharmaceuticals Inc. Common Shares,1,Strong Buy
1771,MITK,Mitek Systems Inc. Common Stock,1,Strong Buy
1772,MKSI,MKS Instruments Inc. Common Stock,1,Strong Buy
1773,MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,1,Strong Buy
1774,MLEC,Moolec Science SA Ordinary Shares,1,Strong Buy
1775,MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares,1,Strong Buy
1776,MLYS,Mineralys Therapeutics Inc. Common Stock,1,Strong Buy
1777,MMSI,Merit Medical Systems Inc. Common Stock,1,Strong Buy
1778,MMYT,MakeMyTrip Limited Ordinary Shares,1,Strong Buy
1779,MNDR,Mobile-health Network Solutions Class A Ordinary Shares,1,Strong Buy
1780,MNDY,monday.com Ltd. Ordinary Shares,1,Strong Buy
1781,MNKD,MannKind Corporation Common Stock,1,Strong Buy
1782,MNMD,Mind Medicine (MindMed) Inc. Common Shares,1,Strong Buy
1783,MNPR,Monopar Therapeutics Inc. Common Stock,1,Strong Buy
1784,MODD,Modular Medical Inc. Common Stock,1,Strong Buy
1785,MODV,ModivCare Inc. Common Stock,1,Strong Buy
1786,MOGO,Mogo Inc. Common Shares,1,Strong Buy
1787,MOND,Mondee Holdings Inc. Class A Common Stock,1,Strong Buy
1788,MORN,Morningstar Inc. Common Stock,1,Strong Buy
1789,MPAA,Motorcar Parts  of America Inc. Common Stock,1,Strong Buy
1790,MPB,Mid Penn Bancorp Common Stock,1,Strong Buy
1791,MPWR,Monolithic Power Systems Inc. Common Stock,1,Strong Buy
1792,MQ,Marqeta Inc. Class A Common Stock,1,Strong Buy
1793,MRAM,Everspin Technologies Inc. Common Stock,1,Strong Buy
1794,MRKR,Marker Therapeutics Inc. Common Stock,1,Strong Buy
1795,MRNS,Marinus Pharmaceuticals Inc. Common Stock,1,Strong Buy
1796,MRSN,Mersana Therapeutics Inc. Common Stock,1,Strong Buy
1797,MRUS,Merus N.V. Common Shares,1,Strong Buy
1798,MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,1,Strong Buy
1799,MRVL,Marvell Technology Inc. Common Stock,1,Strong Buy
1800,MRX,Marex Group plc Ordinary Shares,1,Strong Buy
1801,MSAI,MultiSensor AI Holdings Inc. Common Stock,1,Strong Buy
1802,MSFT,Microsoft Corporation Common Stock,1,Strong Buy
1803,MSTR,MicroStrategy Incorporated Common Stock Class A,1,Strong Buy
1804,MTCH,Match Group Inc. Common Stock,1,Strong Buy
1805,MTLS,Materialise NV American Depositary Shares,1,Strong Buy
1806,MTRX,Matrix Service Company Common Stock,1,Strong Buy
1807,MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,1,Strong Buy
1808,MU,Micron Technology Inc. Common Stock,1,Strong Buy
1809,MURA,Mural Oncology plc Ordinary Shares ,1,Strong Buy
1810,MVBF,MVB Financial Corp. Common Stock,1,Strong Buy
1811,MVST,Microvast Holdings Inc. Common Stock,1,Strong Buy
1812,MXCT,MaxCyte Inc. Common Stock,1,Strong Buy
1813,MYNA,Mynaric AG American Depository Shares,1,Strong Buy
1814,MYRG,MYR Group Inc. Common Stock,1,Strong Buy
1815,MYSZ,My Size Inc. Common Stock,1,Strong Buy
1816,NAAS,NaaS Technology Inc. American Depositary Shares,1,Strong Buy
1817,NAMS,NewAmsterdam Pharma Company N.V. Ordinary Shares,1,Strong Buy
1818,NARI,Inari Medical Inc. Common Stock,1,Strong Buy
1819,NATR,Nature's Sunshine Products Inc. Common Stock,1,Strong Buy
1820,NB,NioCorp Developments Ltd. Common Stock,1,Strong Buy
1821,NBBK,NB Bancorp Inc. Common Stock,1,Strong Buy
1822,NBIX,Neurocrine Biosciences Inc. Common Stock,1,Strong Buy
1823,NBN,Northeast Bank Common Stock,1,Strong Buy
1824,NBTX,Nanobiotix S.A. American Depositary Shares,1,Strong Buy
1825,NCMI,National CineMedia Inc. Common Stock,1,Strong Buy
1826,NCNO,nCino Inc. Common Stock,1,Strong Buy
1827,NDAQ,Nasdaq Inc. Common Stock,1,Strong Buy
1828,NDLS,Noodles & Company Class A Common Stock,1,Strong Buy
1829,NEO,NeoGenomics Inc. Common Stock,1,Strong Buy
1830,NEOV,NeoVolta Inc. Common Stock,1,Strong Buy
1831,NEPH,Nephros Inc. Common Stock,1,Strong Buy
1832,NEXT,NextDecade Corporation Common Stock,1,Strong Buy
1833,NFLX,Netflix Inc. Common Stock,1,Strong Buy
1834,NGNE,Neurogene Inc. Common Stock ,1,Strong Buy
1835,NICE,NICE Ltd American Depositary Shares,1,Strong Buy
1836,NKTX,Nkarta Inc. Common Stock,1,Strong Buy
1837,NMIH,NMI Holdings Inc. Common Stock,1,Strong Buy
1838,NMRA,Neumora Therapeutics Inc. Common Stock,1,Strong Buy
1839,NMRK,Newmark Group Inc. Class A Common Stock,1,Strong Buy
1840,NNBR,NN Inc. Common Stock,1,Strong Buy
1841,NNE,Nano Nuclear Energy Inc. Common Stock,1,Strong Buy
1842,NNOX,NANO-X IMAGING LTD Ordinary Shares,1,Strong Buy
1843,NOTV,Inotiv Inc. Common Stock,1,Strong Buy
1844,NPCE,Neuropace Inc. Common Stock,1,Strong Buy
1845,NRBO,NeuroBo Pharmaceuticals Inc. Common Stock,1,Strong Buy
1846,NRDS,NerdWallet Inc. Class A Common Stock,1,Strong Buy
1847,NRIM,Northrim BanCorp Inc Common Stock,1,Strong Buy
1848,NRIX,Nurix Therapeutics Inc. Common stock,1,Strong Buy
1849,NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,1,Strong Buy
1850,NRXP,NRX Pharmaceuticals Inc. Common Stock,1,Strong Buy
1851,NSPR,InspireMD Inc. Common Stock,1,Strong Buy
